Customer_ID,Age,Gender,Marital_Status,Education_Level,Employment_Status,Annual_Income,Credit_Score,Number_of_Credit_Lines,Credit_Utilization_Ratio,Debt_To_Income_Ratio,Number_of_Late_Payments,sss,Total_Transactions_Last_Year,Total_Spend_Last_Year,Defaulted,CLV,Total_Transactions,Avg_Transaction_Amount,Max_Transaction_Amount,Min_Transaction_Amount,Fraud_Transactions,Unique_Merchant_Categories,Unique_Transaction_Cities,,
CUST_06973,43,Female,Married,Bachelor,Employed,85586,542,1,0.75,0.96,2,2,14,9010,1,16019,25,369.06519999999995,1182.26,1.35,0,8,16,,
CUST_06974,59,Male,Married,High School,Employed,64378,697,1,0.12,0.96,0,13,166,24251,0,118840,18,622.7266666666667,3118.08,76.63,0,9,11,,
CUST_06975,60,Female,Divorced,Bachelor,Employed,69243,654,5,0.35,0.38,1,15,13,16800,0,61332,13,371.0492307692308,1059.97,8.23,0,5,9,,
CUST_06976,59,Male,Divorced,High School,Self-employed,54802,583,6,0.64,0.75,1,14,19,5568,0,25459,14,415.9171428571429,2159.21,1.77,0,5,10,,
CUST_06977,41,Male,Married,High School,Self-employed,57121,629,6,0.59,0.63,1,26,182,21476,0,88376,23,415.95130434782607,1266.17,8.58,1,10,14,,
CUST_06978,43,Female,Divorced,Master,Employed,34688,769,9,0.78,0.49,2,0,127,13794,1,29605,18,355.84833333333336,1148.1,4.13,0,10,11,,
CUST_06979,49,Male,Married,High School,Self-employed,62051,549,1,0.89,0.81,3,24,148,24085,1,101080,14,622.3285714285714,1653,53.48,0,6,10,,
CUST_06980,34,Male,Single,PhD,Employed,18617,653,3,0.09,0.65,0,0,141,2324,0,3077,18,443.43944444444446,1326.93,7.62,0,9,15,,
CUST_06981,46,Female,Divorced,Bachelor,Employed,37156,619,4,0.71,0.09,0,11,26,6677,1,9371,20,292.267,1024.83,2.27,0,9,13,,
CUST_06982,25,Female,Single,Bachelor,Employed,65038,679,9,0.28,0.84,1,13,177,9279,0,29646,22,504.64681818181816,1690.12,19.38,0,10,13,,
CUST_06983,51,Male,Single,High School,Employed,45169,703,1,0.48,0.27,0,9,63,6113,0,30244,18,644.9255555555555,2169.69,13.07,0,8,14,,
CUST_06984,45,Female,Married,High School,Unemployed,30280,662,8,0.63,0.63,0,9,119,9443,0,34591,18,420.4188888888889,2426.91,15.22,0,8,13,,
CUST_06985,51,Male,Married,High School,Employed,61024,698,3,0.15,0.78,1,4,157,11634,0,18345,20,447.8295,2322.96,1.13,0,9,14,,
CUST_06986,40,Male,Married,High School,Employed,36894,600,8,0.35,0.9,1,11,86,5841,0,26711,15,509.9286666666667,1568.3,17,0,9,10,,
CUST_06987,64,Male,Married,Master,Self-employed,75771,643,2,0.98,0.93,1,28,93,25058,1,93217,21,526.687619,1692.59,15.57,1,9,12,,
CUST_06988,37,Male,Single,Master,Employed,67098,735,6,0.14,0.93,1,14,66,23105,0,106393,14,345.665,1571.38,3.95,1,7,12,,
CUST_06989,65,Male,Divorced,Master,Employed,87413,617,2,0.08,0.66,3,20,99,31423,1,123957,21,299.7190476190476,1149.92,42.35,1,8,14,,
CUST_06990,22,Male,Married,Master,Employed,65868,606,7,0.84,0.62,2,3,193,22083,0,27556,24,362.18041666666664,1177.87,25.73,2,8,13,,
CUST_06991,45,Female,Divorced,Bachelor,Employed,88298,622,6,0.43,0.01,0,6,83,25313,1,67843,24,640.1095833333333,2402.5,43.13,2,8,15,,
CUST_06992,33,Female,Single,Bachelor,Employed,45502,677,7,0.67,0.08,1,11,171,4906,0,9716,20,462.58599999999996,1102.33,74.01,1,8,14,,
CUST_06993,59,Female,Married,High School,Unemployed,50926,650,9,0.31,0.39,0,19,23,9774,0,23529,30,517.13,2224.93,8.59,2,10,15,,
CUST_06994,48,Female,Married,Master,Employed,64387,685,9,0.2,0.79,2,1,109,21229,0,48385,25,363.7848,1359.26,25.79,0,9,14,,
CUST_06995,62,Male,Married,High School,Employed,58114,611,6,0.21,0.59,0,5,124,10106,0,48449,21,397.20190476190476,1681.47,0.66,2,9,13,,
CUST_06996,26,Female,Single,Bachelor,Employed,62178,574,8,0.2,0.24,1,12,156,23516,0,37767,23,418.62739130434784,1176.12,67.56,0,8,15,,
CUST_06997,23,Female,Married,High School,Employed,59554,616,6,0.25,0.12,1,9,95,22091,0,55312,25,570.3216,1262.88,19.72,1,9,17,,
CUST_06998,55,Male,Single,Bachelor,Self-employed,56894,579,2,0.22,0.47,1,3,136,16892,1,79286,13,610.0107692307693,1832.76,24.44,0,9,11,,
CUST_06999,38,Male,Married,High School,Self-employed,45938,659,5,0.81,0.91,1,15,64,16693,1,25051,24,668.7516666666667,3061.64,11.25,1,10,15,,
CUST_07000,31,Female,Divorced,High School,Employed,49001,639,5,0.53,0.05,0,7,128,12730,1,22480,24,341.83125,1167.64,4.55,0,9,13,,
CUST_07001,40,Female,Single,Bachelor,Employed,46596,654,4,0.3,0.46,1,29,44,5942,0,24142,19,716.4100000000001,2033.26,7.02,0,8,13,,
CUST_07002,25,Female,Married,High School,Self-employed,45274,663,9,0.35,0.06,0,27,45,16639,0,47453,20,265.635,1705.38,17.86,0,9,9,,
CUST_07003,39,Male,Married,High School,Employed,60983,620,2,0.96,0.25,1,2,16,8334,1,8740,27,506.017037,1673.09,30.02,0,10,14,,
CUST_07004,42,Male,Single,Bachelor,Employed,49247,683,7,0.18,0.95,1,15,172,16974,0,50268,24,579.2279166666667,2418.34,35.83,0,9,14,,
CUST_07005,39,Female,Single,Bachelor,Employed,52131,658,6,0.89,0.1,1,26,140,19589,0,53227,28,459.74642857142857,2308.77,3.27,0,9,17,,
CUST_07006,67,Female,Single,Master,Employed,81003,620,3,0.74,0.05,0,17,50,19635,0,77915,13,317.33923076923077,1592.12,38.56,0,8,7,,
CUST_07007,36,Male,Single,Bachelor,Employed,67174,670,7,0.61,0.09,1,2,178,13298,0,28805,17,542.9547058823529,2006.11,23.79,1,8,9,,
CUST_07008,44,Male,Single,Master,Employed,72138,669,8,0.62,0.69,5,26,73,22878,0,27868,16,652.63875,1787.81,7.9,0,9,11,,
CUST_07009,61,Female,Single,High School,Employed,76828,763,4,0.42,0.01,1,23,34,13641,0,28003,20,579.4770000000001,2732.03,37.64,0,8,12,,
CUST_07010,24,Female,Single,Bachelor,Employed,84652,680,8,0.44,0.39,0,18,77,10024,1,49404,21,444.1452380952381,1672.35,38.39,0,9,14,,
CUST_07011,35,Male,Married,Bachelor,Employed,59819,704,6,0.8,0.95,0,8,161,6173,0,14816,19,545.4989474,1905.4,8.92,0,9,12,,
CUST_07012,45,Male,Married,High School,Employed,64107,628,5,0.81,0.07,0,28,188,9111,0,34491,13,588.1007692307692,2077.49,24.66,0,6,11,,
CUST_07013,64,Female,Married,High School,Self-employed,52259,603,8,0.57,0.93,0,12,158,15145,0,30830,21,539.4571428571429,1370.04,79.43,0,9,13,,
CUST_07014,55,Female,Married,Bachelor,Unemployed,47415,679,6,0.77,0.12,0,12,35,12898,1,20560,24,517.1899999999999,1602.26,28.15,1,10,14,,
CUST_07015,34,Male,Single,Bachelor,Employed,37641,612,8,0.81,0.13,0,12,105,10408,0,41015,22,515.2209090909091,1392.66,6.08,1,10,12,,
CUST_07016,69,Male,Married,High School,Employed,44801,626,6,0.33,0.6,0,14,33,7177,1,31086,28,480.9235714285714,1846.36,9.43,0,9,18,,
CUST_07017,39,Female,Single,High School,Unemployed,52133,578,4,0.62,0.24,1,19,125,14252,0,69583,15,566.8946666666667,1557.5,36.52,0,9,9,,
CUST_07018,58,Male,Married,Master,Employed,62996,651,2,0.44,0,0,10,135,17064,1,41199,18,426.2638888888889,1372.91,9.89,0,9,11,,
CUST_07019,56,Female,Divorced,High School,Self-employed,42878,636,3,0.1,0.75,1,7,143,16759,0,47861,24,548.0341666666667,1891.64,9.97,1,9,16,,
CUST_07020,27,Female,Single,PhD,Unemployed,45416,636,7,0.65,0.37,0,11,122,9607,0,33151,25,466.31919999999997,1450.16,4.18,0,10,13,,
CUST_07021,50,Male,Married,PhD,Employed,28614,690,6,0.59,0.91,1,4,136,8390,0,35598,15,457.0613333333333,1183.68,13.9,1,10,10,,
CUST_07022,39,Female,Married,Master,Employed,49694,619,6,0.1,0.28,2,28,91,17236,0,79571,23,427.6095652173913,1512.22,7.36,1,8,14,,
CUST_07023,69,Female,Married,High School,Unemployed,60936,654,9,0.07,0.67,2,9,167,13609,0,57526,23,445.1834782608696,1558.19,23.03,1,8,13,,
CUST_07024,45,Female,Single,High School,Employed,60784,623,5,0.25,0.33,1,22,46,10857,0,14556,19,374.23263157894735,1253.88,16.73,0,8,13,,
CUST_07025,36,Male,Single,PhD,Employed,55166,583,9,0.83,0.15,0,22,102,19234,1,43116,13,674.0123076923077,1864.56,81.45,0,8,12,,
CUST_07026,67,Female,Married,Bachelor,Employed,56251,661,1,0.06,0.97,2,14,144,11828,0,37605,30,463.73266666666666,1371.93,15.27,0,10,15,,
CUST_07027,60,Male,Single,Bachelor,Employed,60082,672,3,0.46,0.59,1,6,184,22087,0,53057,20,435.0625,1377.97,8.16,1,8,10,,
CUST_07028,28,Female,Married,High School,Unemployed,78679,689,5,0.18,0.84,0,6,152,29928,0,138605,16,481.259375,1321.73,59.11,0,6,12,,
CUST_07029,38,Female,Married,High School,Employed,54614,673,7,0.25,0.25,1,7,171,9396,1,29364,21,458.91761904761904,1136.05,22.8,0,9,14,,
CUST_07030,48,Male,Divorced,Master,Employed,57891,626,5,0.77,0.39,1,5,196,19172,0,30710,17,399.84117647058827,1363.24,15.81,0,7,12,,
CUST_07031,36,Female,Single,PhD,Self-employed,40565,743,4,0.85,0.48,0,25,101,7227,1,26327,19,474.5057894736842,1406.37,11.67,0,8,14,,
CUST_07032,39,Female,Single,Master,Self-employed,67056,649,5,0.58,0.63,2,1,28,14045,1,36955,22,562.5159090909091,1696.22,13.14,0,10,13,,
CUST_07033,62,Male,Single,Bachelor,Unemployed,59050,652,1,0.86,0.39,1,3,175,21587,1,92983,16,294.22625,1949.49,6.47,1,7,12,,
CUST_07034,37,Male,Married,High School,Employed,52046,592,5,0.86,0.25,0,2,62,9873,1,43685,13,630.52,1328.82,113.44,0,7,10,,
CUST_07035,65,Female,Married,Bachelor,Unemployed,42316,617,9,0.22,0.19,2,10,171,6356,1,26513,21,568.9142857142857,2492.82,13.37,0,8,13,,
CUST_07036,33,Male,Divorced,High School,Employed,65227,709,3,0.65,0.6,1,17,88,10778,1,12546,20,356.6875,1216.92,24.03,0,10,16,,
CUST_07037,27,Male,Married,High School,Self-employed,43634,674,6,0.78,0.25,0,23,62,11529,0,19233,17,428.9229411764706,1850.39,45.1,0,8,13,,
CUST_07038,47,Female,Married,High School,Employed,67966,593,9,0.56,0.4,1,28,132,18390,1,73808,18,549.8927777777777,2048.38,20.67,0,9,12,,
CUST_07039,30,Female,Married,Bachelor,Unemployed,86872,591,6,0.81,0.03,0,20,111,33667,1,98969,17,443.0888235294118,1461.76,14.1,0,6,10,,
CUST_07040,54,Female,Single,High School,Employed,77277,678,6,0.63,0.26,1,22,93,10786,1,43607,28,517.2535714285715,1544.57,23.32,0,10,15,,
CUST_07041,56,Male,Single,PhD,Employed,60453,622,6,0.28,0.48,2,4,44,23656,0,64683,14,284.2078571428571,816.52,2.58,0,8,11,,
CUST_07042,45,Male,Single,PhD,Employed,69363,727,7,0.69,0.8,0,23,164,26598,0,56417,18,490.9416666666667,1325.8,68.38,1,9,11,,
CUST_07043,26,Male,Married,High School,Self-employed,49574,811,6,0.59,0.37,1,13,122,13192,1,21273,21,616.4709523809523,2308.67,4.82,2,10,12,,
CUST_07044,44,Female,Married,Bachelor,Self-employed,40292,658,8,0.62,0.3,4,16,15,8729,1,29960,24,576.9462500000001,1807.27,11.91,2,10,14,,
CUST_07045,38,Female,Single,Master,Employed,61992,684,2,0.1,0.52,1,6,95,10517,0,33685,18,356.785,1316.05,59.94,0,8,12,,
CUST_07046,43,Male,Married,PhD,Employed,50994,683,8,0.13,0.05,0,11,198,17564,0,35958,17,374.6158823529412,1152.21,13.87,0,8,13,,
CUST_07047,26,Male,Single,Master,Self-employed,39421,628,4,0.81,0.35,0,0,10,14242,0,29149,20,449.014,1713.29,12.85,0,8,15,,
CUST_07048,49,Female,Single,High School,Employed,34346,610,2,0.43,0.14,1,23,107,13246,0,47264,17,667.4211764705882,2142.29,28.58,0,8,13,,
CUST_07049,45,Female,Married,High School,Employed,55500,558,9,0.22,0.25,1,11,107,20688,0,28869,28,464.2042857142857,2788.91,2.97,1,9,14,,
CUST_07050,37,Male,Divorced,High School,Self-employed,74896,689,5,0.09,0.39,1,5,54,27103,0,129531,17,581.8582352941177,2711.77,37.02,0,9,13,,
CUST_07051,66,Female,Single,Bachelor,Employed,57648,637,3,0.26,0.06,0,20,87,20141,0,68996,23,451.0830434782609,1865.97,12.87,4,8,13,,
CUST_07052,44,Male,Married,Bachelor,Employed,56940,598,3,0.3,0.8,1,11,63,17823,0,57369,28,309.8464285714286,1655.05,12.04,2,10,14,,
CUST_07053,31,Female,Married,Master,Employed,59209,625,9,0.98,0.27,2,15,154,10300,0,14726,17,424.1770588235294,1242.08,81.84,0,10,12,,
CUST_07054,46,Female,Single,High School,Self-employed,45668,630,5,0.83,0.23,2,3,135,7504,1,9821,14,506.0078571428572,1316.46,18.65,0,8,12,,
CUST_07055,54,Female,Married,Master,Employed,53401,595,7,0.08,0.34,1,2,82,7302,1,15783,22,456.8536363636364,1524.45,45.26,0,10,14,,
CUST_07056,48,Male,Single,High School,Employed,78801,596,2,0.75,0.37,2,19,44,11750,0,51989,17,489.9152941,1482.57,43.28,1,8,12,,
CUST_07057,23,Male,Single,Bachelor,Employed,82911,659,6,0.56,0.81,1,7,66,19990,1,83441,25,549.1916,1913.12,1.55,0,9,14,,
CUST_07058,31,Female,Single,Bachelor,Employed,75657,606,1,0.23,0.28,1,26,169,15687,0,51175,24,462.1366666666667,1401.97,11.87,1,10,16,,
CUST_07059,58,Male,Single,High School,Employed,71551,603,8,0.75,0.46,0,4,196,22195,1,86917,25,418.33480000000003,1421.2,57.71,0,10,16,,
CUST_07060,34,Female,Single,Master,Employed,83214,623,1,0.03,0.5,0,16,66,12877,0,64001,21,540.4390476190476,3513.57,10.03,0,9,11,,
CUST_07061,46,Female,Single,Bachelor,Employed,43676,539,3,0.73,0.31,0,7,30,11423,1,19992,16,422.321875,1474.18,0.08,0,9,12,,
CUST_07062,68,Female,Married,Master,Employed,100846,572,6,0.9,0.78,1,2,138,32221,1,128240,25,658.2811999999999,2530.22,31.53,1,9,15,,
CUST_07063,41,Female,Married,PhD,Employed,29149,598,8,0.88,0.62,1,0,150,5488,1,19394,18,657.4944444444444,2644.8,46.06,0,8,13,,
CUST_07064,59,Female,Single,Master,Employed,55125,729,1,0.77,0.72,2,18,197,14273,0,69727,18,522.6883333333333,3173.98,30.71,0,8,12,,
CUST_07065,50,Female,Single,Bachelor,Unemployed,7966,694,4,0.93,0.05,1,22,182,956,1,1047,16,454.07,1789.35,43.92,0,9,9,,
CUST_07066,28,Male,Single,Bachelor,Employed,71284,651,3,0.71,0.82,1,9,27,27707,1,45164,10,1052.007,7096.24,19.9,0,7,9,,
CUST_07067,40,Male,Married,High School,Self-employed,42493,692,1,0.69,0.24,0,23,177,6985,0,10546,19,470.92789473684206,1129.59,4.64,1,8,12,,
CUST_07068,68,Male,Single,Bachelor,Unemployed,44102,693,5,0.03,0.09,2,15,14,15630,0,26333,22,784.5745454545454,3202.56,22.04,0,9,14,,
CUST_07069,52,Male,Married,PhD,Employed,80572,574,8,0.17,0.66,0,8,87,21798,0,84173,19,574.4105263157894,2067.85,18.68,0,9,10,,
CUST_07070,42,Female,Married,High School,Employed,56338,578,7,0.78,0.22,2,15,97,7401,1,12948,24,412.28125,1582.25,3.29,0,9,16,,
CUST_07071,27,Female,Divorced,Master,Employed,69572,616,3,1,0.41,0,2,91,16730,1,58958,20,425.075,1650.08,4.21,0,9,12,,
CUST_07072,29,Female,Married,Master,Employed,53008,640,5,0.72,0.71,2,23,117,12686,0,39248,19,552.2910526,1324.13,12.81,0,9,13,,
CUST_07073,65,Female,Single,PhD,Employed,45753,570,5,0.58,0.1,0,10,43,10916,1,29757,18,416.58833333333337,995.85,37.06,0,10,10,,
CUST_07074,21,Female,Married,Bachelor,Employed,73399,677,8,0.18,0.13,1,25,156,20197,1,56556,15,398.98466666666667,1419.41,4.52,1,8,8,,
CUST_07075,49,Female,Married,Bachelor,Self-employed,62570,663,6,0.95,0.66,2,10,181,21285,0,56949,18,479.5777777777778,1199.79,53.66,0,8,13,,
CUST_07076,28,Male,Married,High School,Self-employed,63205,701,3,0.65,0.45,0,26,66,16712,0,82615,17,302.30117647058825,728.88,7.04,0,8,11,,
CUST_07077,24,Female,Married,Master,Employed,51068,615,7,0.49,0.22,2,4,72,15792,0,78212,23,388.65739130434787,955.33,14.38,1,9,15,,
CUST_07078,55,Male,Single,High School,Employed,57546,600,1,0.86,0.52,0,10,143,8947,1,20256,12,505.4116666666667,1260.47,68.78,0,7,8,,
CUST_07079,23,Female,Married,High School,Employed,51036,758,2,0.95,0.62,0,1,108,13316,0,25209,19,367.39473684210526,1651.44,7.48,0,9,12,,
CUST_07080,65,Male,Divorced,High School,Employed,71394,613,7,0.37,0.41,1,24,85,9239,0,16560,24,564.0729166666666,2314.82,52.91,1,10,15,,
CUST_07081,60,Female,Divorced,Bachelor,Employed,60471,614,2,0.52,0.17,2,29,166,21651,1,65919,23,473.77608695652174,1700.92,25.34,1,10,13,,
CUST_07082,27,Female,Married,Bachelor,Employed,69340,617,2,0.12,0.65,0,20,50,22237,0,93442,19,509.1768421052632,1752.88,28.03,0,8,10,,
CUST_07083,47,Female,Single,Bachelor,Unemployed,55231,687,7,0.96,0.12,1,27,27,11853,1,35320,24,469.65541666666667,1685.67,6.76,0,10,14,,
CUST_07084,21,Female,Single,PhD,Employed,86872,688,4,0.12,0.65,1,5,166,13279,0,65636,25,687.2024,4378.25,17.47,1,8,14,,
CUST_07085,47,Female,Married,High School,Employed,59019,632,9,0.93,0.27,1,6,126,18158,1,86414,21,509.47428571428566,2433.69,1.04,0,8,14,,
CUST_07086,36,Male,Married,Master,Self-employed,65319,704,7,0.19,0,1,16,104,16969,0,69885,16,276.060625,854.96,20.22,0,9,13,,
CUST_07087,58,Male,Divorced,Bachelor,Employed,68717,769,6,0.91,0.47,1,2,176,19644,1,84948,26,380.80884615384616,1421.73,9.08,0,9,15,,
CUST_07088,27,Female,Married,High School,Employed,47463,617,4,0.45,0.31,1,3,188,14608,0,60282,19,569.7863157894737,1499.87,14.17,1,8,15,,
CUST_07089,64,Male,Married,Master,Employed,54805,556,8,0.59,0.23,4,1,195,21557,0,94222,20,763.4984999999999,2780.99,59.94,1,7,13,,
CUST_07090,43,Male,Married,High School,Employed,68520,638,5,0.04,0.5,1,23,75,25788,0,51881,23,481.2234782608695,2297.86,24,0,8,13,,
CUST_07091,61,Male,Married,Master,Self-employed,36933,665,8,0.39,0.34,2,3,137,7982,0,22547,17,418.7817647058823,1194.88,8.22,0,8,12,,
CUST_07092,31,Male,Married,Master,Employed,66443,668,8,0.49,0.3,2,23,152,12063,0,21755,24,497.435,1668.9,21.73,0,9,11,,
CUST_07093,62,Male,Single,Bachelor,Employed,38929,604,9,0.01,0.76,3,14,84,5758,0,19304,24,477.06333333333333,1559.02,7.52,0,9,13,,
CUST_07094,53,Male,Married,High School,Employed,37636,637,9,0.66,0.08,1,17,115,4526,0,10276,19,294.30263157894734,967.4,17.82,1,10,13,,
CUST_07095,56,Male,Divorced,Bachelor,Self-employed,43494,671,7,0.84,0.4,0,0,68,15262,0,60044,15,588.552,2283.64,35.69,0,8,13,,
CUST_07096,57,Male,Single,Master,Employed,67023,602,7,0.02,0.25,4,0,65,24943,1,98560,12,472.5391666666667,1522.48,49.32,0,9,10,,
CUST_07097,61,Female,Married,Bachelor,Self-employed,99733,679,6,0.49,0.29,1,4,196,35617,0,168206,14,732.6857142857143,1871.26,125.57,1,9,12,,
CUST_07098,37,Female,Single,Master,Employed,40919,587,9,0.03,0.44,0,4,123,8636,0,40480,28,522.2078571428572,2023.09,2.91,0,9,15,,
CUST_07099,55,Male,Married,Bachelor,Employed,61007,685,8,0.87,0.92,0,18,129,19280,1,30941,26,576.2084615384615,1575.42,8.85,1,8,15,,
CUST_07100,68,Female,Married,High School,Employed,74781,634,1,0.16,0.66,0,2,25,10692,0,18959,25,620.6276,2177.83,15.16,0,10,16,,
CUST_07101,25,Male,Divorced,High School,Self-employed,67691,750,8,0.06,0.19,0,10,155,21461,0,81376,16,410.8025,1013.24,32.72,0,7,13,,
CUST_07102,68,Female,Married,Bachelor,Employed,49811,631,2,0.86,0.57,1,14,68,10319,0,50119,16,317.74375,1191.21,16.53,0,7,11,,
CUST_07103,52,Female,Married,Master,Employed,70305,693,9,0.44,0.15,2,27,186,13900,0,19015,20,513.2785,1390.25,15.27,0,9,13,,
CUST_07104,23,Female,Single,High School,Employed,52283,645,6,0.1,0.89,1,4,112,17930,0,53092,21,505.88238095238097,1871.53,1.04,0,9,15,,
CUST_07105,67,Female,Married,High School,Employed,57919,702,5,0.65,0.42,0,29,16,18105,0,89017,14,478.2078571428571,2303.89,33.99,0,8,11,,
CUST_07106,55,Male,Married,High School,Employed,46654,719,7,0.71,0.95,1,16,85,14477,0,42888,24,650.4129166666667,1747.59,1.7,0,10,14,,
CUST_07107,34,Male,Married,Bachelor,Employed,76212,657,4,0.57,0.66,3,20,16,22961,0,32014,30,540.3113333333333,3808.26,8.96,0,9,15,,
CUST_07108,68,Female,Single,Bachelor,Employed,64418,651,9,0.33,0.83,0,22,67,17016,0,70700,16,554.843125,1782.42,52.14,0,9,11,,
CUST_07109,51,Male,Married,Bachelor,Employed,55624,705,8,0.42,0.18,0,15,92,8396,0,34479,19,402.04315789473685,1112.76,0.84,1,9,10,,
CUST_07110,51,Male,Married,Bachelor,Self-employed,64943,690,1,0.95,0.85,3,28,168,11519,1,25156,11,711.1281818181818,1620.88,24.09,0,8,9,,
CUST_07111,37,Male,Divorced,Bachelor,Self-employed,61371,565,1,0.53,0.19,0,7,27,16692,1,69985,18,495.1711111111111,1216.54,9.54,0,8,13,,
CUST_07112,44,Male,Married,Master,Employed,64625,700,3,0.4,0.98,1,22,76,21623,1,59319,16,359.239375,1566.51,15.88,0,8,11,,
CUST_07113,43,Female,Single,High School,Employed,71586,742,8,0.71,0.28,2,14,180,20900,1,41720,14,466.5207142857143,1169.33,82.05,1,9,9,,
CUST_07114,38,Female,Married,High School,Employed,64729,709,8,0.08,0.68,0,14,181,14138,0,19632,14,428.39142857142855,1684.85,41.88,0,8,10,,
CUST_07115,34,Male,Divorced,Bachelor,Employed,47703,628,2,0.29,0.55,0,29,14,13673,0,33143,19,456.6621052631579,2818.17,10.17,1,8,14,,
CUST_07116,35,Male,Married,Master,Self-employed,33936,568,1,0.23,0.48,3,7,134,6717,0,26636,20,530.9984999999999,1745.2,14.35,0,8,12,,
CUST_07117,35,Female,Married,Bachelor,Employed,71404,603,4,0.68,0.43,1,4,125,19819,1,77739,30,599.4376666666667,2016.3,50.27,0,10,17,,
CUST_07118,26,Female,Divorced,PhD,Unemployed,51577,687,2,0.6,0.38,0,7,131,17139,0,69923,17,441.60823529411766,1235.26,3.49,0,8,10,,
CUST_07119,47,Female,Single,High School,Employed,76756,557,5,0.76,0.3,0,0,129,11293,1,53466,24,437.92083333333335,1771.19,9.85,1,10,12,,
CUST_07120,35,Female,Single,High School,Employed,37945,712,7,0.43,0.6,1,24,95,4573,1,13416,20,546.3264999999999,2162.87,13.4,0,10,14,,
CUST_07121,56,Female,Married,Bachelor,Employed,46125,738,5,0.17,0.98,0,16,109,10169,0,32228,15,609.654,1475.21,52.49,0,9,11,,
CUST_07122,28,Female,Single,Master,Employed,58151,669,1,0.18,0.67,0,24,186,18906,0,65966,22,488.1077272727273,1636.72,9.89,0,8,13,,
CUST_07123,35,Female,Married,Bachelor,Self-employed,61630,699,5,0.89,0.76,2,18,135,8327,1,26905,23,507.0060869565217,2025.47,11.67,0,10,13,,
CUST_07124,23,Male,Married,Bachelor,Self-employed,74241,633,6,0.07,0.65,0,2,49,29584,0,143531,24,316.34708333333333,815.55,4.56,0,10,13,,
CUST_07125,67,Female,Married,High School,Employed,75703,644,9,0.59,0.52,4,17,108,25376,1,41737,24,495.65000000000003,3055.86,1.85,1,10,16,,
CUST_07126,33,Male,Single,Bachelor,Employed,59247,641,1,0.23,0.82,1,10,124,18572,0,77106,21,591.1342857142857,2096.74,5.2,1,9,13,,
CUST_07127,61,Female,Married,High School,Employed,71299,627,3,0.21,0.32,0,21,122,15600,1,21848,25,438.32959999999997,2172.17,28.54,0,9,14,,
CUST_07128,54,Male,Married,Bachelor,Employed,32373,678,5,0.1,0.27,0,6,80,11172,0,23201,19,613.5626315789473,2456.24,3.31,0,9,13,,
CUST_07129,44,Female,Married,Bachelor,Employed,55023,710,1,0.98,0.38,1,24,176,11360,0,12053,11,426.5945454545454,1666.18,33.49,0,7,7,,
CUST_07130,60,Male,Married,Master,Employed,72108,615,7,0.06,0.58,1,13,73,17239,0,38102,19,476.2347368421053,1201.64,6.51,1,8,12,,
CUST_07131,52,Female,Single,Bachelor,Employed,61069,645,1,0.15,0,1,14,42,7420,0,15231,15,521.9846666666667,2033.51,40.6,0,7,10,,
CUST_07132,52,Male,Married,Bachelor,Self-employed,81843,660,3,0.37,0.84,0,9,104,32187,0,86221,18,816.915,2697.23,13.73,0,7,12,,
CUST_07133,50,Male,Married,Bachelor,Employed,45933,636,1,0.46,0.3,1,15,85,13093,0,18128,21,429.12428571428575,2371.33,0.4,0,10,15,,
CUST_07134,69,Male,Married,PhD,Employed,73393,646,9,0.95,0.6,1,25,141,12629,1,19446,20,527.0715,1682.36,6.94,0,8,12,,
CUST_07135,33,Male,Married,Master,Employed,52690,605,7,0.24,0.05,0,20,41,15158,1,16463,17,548.7464705882353,1414.85,38.59,0,8,11,,
CUST_07136,21,Male,Single,Master,Self-employed,67419,650,9,0.72,0.43,0,27,14,22419,1,100819,21,420.96476190476193,1076.48,57.84,1,10,14,,
CUST_07137,54,Male,Single,Bachelor,Self-employed,46993,657,9,0.66,0.07,0,28,108,15511,1,37075,22,588.4522727272728,2083.26,58.66,0,10,12,,
CUST_07138,35,Female,Married,Bachelor,Self-employed,62171,637,9,0.52,0.01,0,9,147,6220,0,24939,15,623.1886666666667,1762.02,96.66,0,10,11,,
CUST_07139,64,Male,Married,Bachelor,Employed,73120,676,5,0.27,0.79,1,10,47,23988,0,97419,19,541.3584210526316,1575.55,16.28,0,7,13,,
CUST_07140,34,Male,Single,Master,Self-employed,71641,640,7,0.16,0.4,1,14,191,18408,1,86862,22,362.2936363636364,1254.84,4.18,0,10,13,,
CUST_07141,49,Female,Married,High School,Employed,61812,600,6,0.18,0.81,2,19,141,21348,0,62142,22,280.74954545454545,769.32,2.23,0,9,15,,
CUST_07142,54,Female,Married,High School,Employed,72304,702,6,0.35,0.34,1,1,34,11520,0,24164,18,555.6888888888889,1304.95,66.12,0,9,13,,
CUST_07143,38,Male,Single,Bachelor,Unemployed,69653,690,3,0.14,0.65,1,6,81,12746,0,19248,16,525.381875,1694.88,45.31,1,8,13,,
CUST_07144,27,Male,Divorced,High School,Unemployed,55504,670,6,1,0.09,1,19,30,6414,1,20844,20,550.4245,2904.4,1.06,0,9,12,,
CUST_07145,49,Female,Single,PhD,Employed,62827,741,6,0.45,0.19,0,17,182,12302,0,39828,14,261.9478571428571,932.3,6.27,0,8,12,,
CUST_07146,51,Male,Married,Master,Employed,73239,555,5,0.54,0.47,1,12,106,16269,1,21799,23,630.0156522,1474.72,52.69,0,9,14,,
